,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.6987972835745113,0.6947432724041636,0.7336808200050774,0.7140692434628078,0.7175282432089363,0.7017882076669204,0.7153148007108404,0.7437722137598375,0.7122128078192436,0.7125380807311501
