,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7281670474739781,0.6887772911906576,0.7179566514343741,0.5924647753236861,0.6872937293729372,0.6622318481848185,0.6714267580604214,0.6673330794617923,0.6751078954049251,0.6785748286367099
