,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7038747143945163,0.7563705889819752,0.7185754633155623,0.7195354150799695,0.7113321909113989,0.7361481340441736,0.7336014851485149,0.7285637217567912,0.7374888931200811,0.7154734704239655
