,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.8433874709976799,0.836046511627907,0.8507462686567164,0.8538011695906432,0.8609431680773881
1,0.8641826923076923,0.8526077097505669,0.8496583143507973,0.8595238095238096,0.8428731762065096
2,0.8301462317210349,0.847972972972973,0.854630715123095,0.8525179856115108,0.8465063001145475
3,0.8673965936739659,0.8679245283018868,0.8353726362625139,0.8643867924528302,0.8566350710900474
4,0.8280701754385965,0.8508158508158508,0.8510131108462455,0.8415366146458584,0.8504672897196262
