,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7007727215029195,0.7262709444021325,0.7438039477024625,0.7319909875602945,0.7092774181264282,0.7131727595836507,0.7295950748921045,0.7198844884488449,0.727207095709571,0.7403449479563342
