,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7456921172886519,0.7254696623508504,0.7256362655496319,0.7369970170093932,0.725176123381569,0.7332127443513582,0.716964965727342,0.7218361259202843,0.727365765422696,0.7127602183295252
