,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7131489591266819,0.7291587331810104,0.7342916984006094,0.7153306676821529,0.712292142675806,0.7222724676313785,0.7218202589489717,0.7095947575526783,0.7374571591774562,0.7300314166031988
