,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.7373493975903614,0.7338618346545867,0.76,0.7345537757437071,0.7437641723356009
1,0.7240223463687151,0.7722772277227723,0.7535377358490566,0.7503015681544029,0.75
2,0.7541371158392435,0.7447306791569087,0.7527405602923264,0.7535714285714286,0.7517162471395881
3,0.758177570093458,0.7447552447552448,0.7586206896551724,0.7651869158878505,0.7523041474654378
4,0.7424071991001124,0.7619603267211202,0.7526997840172787,0.7795969773299748,0.7056778679026651
