,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8837037413181219,0.8950614149415754,0.8775904579743508,0.8865713705377544,0.8914532518605032
1,0.883372484286712,0.8826684725484801,0.877717816858189,0.8918615396553305,0.8859402224902827
2,0.8846829309578722,0.8757072427582997,0.8777060719550298,0.8799870224215879,0.892129521874978
3,0.8865590859258485,0.8840729803213876,0.8913817357306427,0.8902261622402605,0.8921535290142069
4,0.8775708844688955,0.8826689236845819,0.8817379037946114,0.8848709267879814,0.8809521794329243
