,auc1,auc2,auc3,auc4,auc5
0,0.9338315363044964,0.9276181045718446,0.935322477812195,0.9361053278942884,0.9344987220501363
1,0.9203958831538032,0.9302760318568839,0.9303141246763873,0.9284546307465487,0.9211803130665425
2,0.9255129317337057,0.9313133450413661,0.9314459420381851,0.9221853113560864,0.9255933362956067
3,0.93137953463828,0.9334762162093521,0.9284969502172169,0.9313372059389987,0.9329118335522667
4,0.9157553956834531,0.9279305966991112,0.9228480744815913,0.9213598532938354,0.9342756383128791
