,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.8145539906103286,0.8301204819277108,0.830607476635514,0.8481481481481481,0.8325183374083129
1,0.8362369337979094,0.7971014492753623,0.8174603174603174,0.8091428571428572,0.8154020385050963
2,0.816933638443936,0.8253588516746412,0.8149010477299186,0.822637106184364,0.8396111786148238
3,0.8353221957040573,0.8180764774044033,0.8438617401668653,0.8663303909205549,0.8398617511520737
4,0.8212974296205631,0.8289308176100629,0.8187422934648582,0.8305288461538461,0.8302354399008675
