,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.6898245112972835,0.7389089870525515,0.7348629093678599,0.7081746636202082,0.715489337395278,0.7267548870271643,0.7058501523229246,0.7319116527037318,0.7379252348311753,0.7371001523229246
