,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.8030480656506448,0.796440489432703,0.8247549019607843,0.8162790697674419,0.8191616766467066
1,0.7948113207547169,0.8193384223918575,0.8322411533420708,0.7992957746478874,0.8079161816065192
2,0.8077373974208675,0.8110709987966306,0.8061831153388823,0.8156288156288156,0.798358733880422
3,0.786504424778761,0.7865921787709497,0.8105263157894737,0.8138686131386861,0.8040380047505938
4,0.7972350230414746,0.7908992416034669,0.800711743772242,0.7807308970099668,0.7995495495495496
