,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.8627204030226701,0.8592848904267589,0.8684531059683313,0.8779576587795765,0.8709288299155609
1,0.8418604651162791,0.8834586466165414,0.8955026455026455,0.8548009367681498,0.8617788461538461
2,0.8742368742368742,0.8728606356968215,0.8722891566265061,0.8559622195985832,0.8586956521739131
3,0.8742138364779874,0.8798543689320388,0.8579952267303103,0.8846153846153846,0.860655737704918
4,0.8693115519253208,0.8762019230769231,0.8548931383577053,0.861664712778429,0.8576429404900817
