,auc1,auc2,auc3,auc4,auc5
0,0.789462696840953,0.8952433746903863,0.8743518565536542,0.8934378826091617,0.900366458470861
1,0.881326758794856,0.8886645645073682,0.8744587645228873,0.8717964996931412,0.8909317926904112
2,0.8869102783831629,0.899092274814329,0.8785030645422934,0.889301256144954,0.8770924581931543
3,0.8980075881248245,0.8820877643250902,0.8711923571300577,0.879051385629971,0.8841915006793756
4,0.8758287487656934,0.890076174354634,0.8946141910001413,0.8664480180561434,0.8907405840033856
