,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.7711757269279393,0.7871046228710462,0.7579693034238488,0.7969924812030075,0.7685643564356436
1,0.7264472190692395,0.8,0.7809762202753442,0.7652694610778443,0.7731196054254007
2,0.7732843137254902,0.7641277641277642,0.7726723095525998,0.77125,0.7726708074534161
3,0.7800729040097205,0.7870257037943696,0.7896039603960396,0.7710109622411693,0.7911001236093943
4,0.7447552447552448,0.7363057324840764,0.7559808612440191,0.7382075471698113,0.7603513174404015
