,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8184112233901498,0.8351910154200309,0.8272863454019195,0.8297181175488189,0.835525313563195
1,0.8320431154282972,0.8414139490261642,0.8313405145352324,0.8347082019483771,0.8271799321383475
2,0.81265031773908,0.8315044822016744,0.8131934011834987,0.8121608373359288,0.8187554220181544
3,0.854279219853853,0.83600450941743,0.8568316404205214,0.8432271964714796,0.8287084526179596
4,0.8309761602482719,0.819155028918042,0.8308266328113979,0.8296092537734517,0.8128847510227113
