,time1,time2,time3,time4,time5
0,0.10159446907043457,0.1024234504699707,0.1023471908569336,0.10191974830627441,0.10203218841552734
1,0.10229655838012695,0.10206120109558106,0.10134563446044922,0.10138024139404297,0.1031768684387207
2,0.10240340423583984,0.1019791259765625,0.10197153282165528,0.10172366714477539,0.10104457664489747
3,0.10124241638183594,0.10310441780090332,0.10243545532226563,0.10177583312988281,0.10178892135620117
4,0.10256951522827149,0.10177014350891113,0.10387664222717286,0.10386126899719238,0.10292971229553223
