,auc1,auc2,auc3,auc4,auc5
0,0.8745535638721035,0.874993652566902,0.8799911982261042,0.873674797023195,0.8865332859391661
1,0.856850005996092,0.8319344803504539,0.8749709013184348,0.8677854668839368,0.8703278098745053
2,0.8708293660029763,0.8466896595501576,0.8471149573644231,0.8785637206153065,0.8521487061213263
3,0.8764904993234464,0.8667675970985088,0.8833675020000311,0.8942756078048476,0.8761264725096263
4,0.8708421498095642,0.8584130342784595,0.8602468613344618,0.8844392721117225,0.866682183664833
