,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.807361963190184,0.7859608745684695,0.8149882903981265,0.8221680876979294,0.7850678733031674
1,0.8070818070818071,0.7765432098765432,0.7652370203160271,0.7788018433179723,0.8301647655259823
2,0.7435344827586207,0.7626728110599078,0.7771362586605081,0.7632794457274826,0.8011834319526627
3,0.7985865724381626,0.7847800237812128,0.7835648148148148,0.7756202804746494,0.8018867924528302
4,0.7613390928725702,0.7761852260198456,0.8021327014218009,0.8026796589524969,0.808235294117647
