,time1,time2,time3,time4,time5
0,0.11694832420349122,0.11651445007324218,0.1168324203491211,0.11722012519836426,0.11693243217468262
1,0.11657083702087402,0.11676970100402832,0.1165634593963623,0.11671620178222657,0.11790110397338867
2,0.11742362022399902,0.11669493103027344,0.11687042045593261,0.11705488395690918,0.11676644134521484
3,0.11792010879516601,0.1182730712890625,0.11770211029052734,0.11777704429626465,0.11699179840087891
4,0.11783012962341309,0.1194547348022461,0.11961051940917969,0.11899434280395507,0.11794915390014649
