,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.7836593785960875,0.8,0.8192771084337349,0.8018539976825029,0.81
1,0.8057803468208092,0.7711670480549199,0.8107769423558897,0.8125,0.8055865921787709
2,0.8082010582010583,0.7879901960784313,0.8019559902200489,0.7872860635696821,0.8116805721096544
3,0.8215568862275449,0.8018979833926453,0.8170731707317073,0.857331571994716,0.8241626794258373
4,0.8087071240105541,0.8120978120978121,0.794047619047619,0.7786790266512167,0.8045563549160671
