,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10,AUC11,AUC12,AUC13,AUC14,AUC15,AUC16,AUC17,AUC18,AUC19,AUC20
0,0.7018675425234832,0.6768770627062707,0.7040095836506728,0.6870160573749683,0.6797251840568672,0.6711014851485149,0.6615099009900989,0.6878808073115004,0.6827478420919014,0.6933073115003808,0.7068101040873318,0.6789159685199289,0.6778132140137092,0.6877380045696876,0.6624936532114749,0.6909272658035034,0.7057708174663619,0.6717361640010155,0.6996620335110434,0.6754331683168316
