,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10,AUC11,AUC12,AUC13,AUC14,AUC15,AUC16,AUC17,AUC18,AUC19,AUC20
0,0.6665952652957604,0.7098010281797409,0.7007092536176696,0.7183136582889058,0.6867066514343743,0.7134980324955573,0.6966949098756028,0.6747588220360498,0.7232165524244732,0.7148467250571211,0.7167586951002793,0.7094995557248033,0.7070798425996446,0.6985910129474486,0.7144976516882456,0.7021610814927646,0.7139264407209951,0.5,0.7107768469154607,0.7110545189134299
