,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10,AUC11,AUC12,AUC13,AUC14,AUC15,AUC16,AUC17,AUC18,AUC19,AUC20
0,0.6989876872302614,0.7321258568164508,0.7399800076161462,0.5139153338410765,0.7205985021579081,0.7239702335618177,0.7098644960649911,0.7301900863163239,0.7176789794364051,0.5421902767199797,0.5077113480578828,0.7346249047981721,0.7233593551662858,0.731514978420919,0.7370366844376746,0.7437722137598375,0.7249698527545062,0.6786224295506473,0.7118558009647119,0.7244621096725057
