,auc1,auc2,auc3,auc4,auc5
0,0.7911708616146741,0.8020348459971676,0.8261480390663349,0.8017202954236416,0.7899987023025665
1,0.8115844496645716,0.7913726818050353,0.7800351300446533,0.7535267602057012,0.8275933097722191
2,0.7709274031442416,0.8141187589485339,0.7879929187561273,0.7899988009846032,0.7785912274391147
3,0.8080718007616344,0.7896856247504371,0.8072181719927929,0.7662298815219708,0.8303268198871518
4,0.8139808153477218,0.822571589786994,0.7832740866130624,0.7986711807024968,0.8142855127662576
