,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.7411938309215537,0.7414635694338665,0.7439943513582128,0.7519199035288144,0.7392342599644579,0.7258346026910383,0.734497969027672,0.7127205509012439,0.7329509393247017,0.7463109291698401
