,AUC1,AUC2,AUC3,AUC4,AUC5,AUC6,AUC7,AUC8,AUC9,AUC10
0,0.717274371667936,0.6777338791571464,0.7101104341203353,0.7117367986798679,0.7035891089108912,0.7103167047473978,0.7372191546077684,0.7300552170601675,0.7344107006854531,0.7245255775577558
