,time1,time2,time3,time4,time5
0,0.2211663131713867,0.2162462615966797,0.2167355079650879,0.21687226486206054,0.21706579780578614
1,0.21598422050476074,0.21519942855834961,0.21535527038574218,0.21470383262634277,0.2159780673980713
2,0.2145617027282715,0.21564473724365235,0.21426320266723634,0.21456942558288575,0.21597700881958007
3,0.21661821365356446,0.21562717437744142,0.21508971214294434,0.21511439895629883,0.21631666374206543
4,0.21672861289978027,0.21743255043029786,0.21596745681762694,0.21593716430664062,0.21673114776611327
