,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8305084745762712,0.8171021377672208,0.8179611650485437,0.8221680876979294,0.7984054669703873
1,0.824969400244798,0.8325123152709359,0.8105022831050228,0.8053302433371958,0.8041002277904328
2,0.8173913043478261,0.8035294117647059,0.8120481927710843,0.8371501272264631,0.8240740740740741
3,0.8401997503121099,0.8277456647398844,0.8236686390532545,0.8207217694994179,0.8076490438695163
4,0.8261421319796954,0.8039906103286385,0.804583835946924,0.8074245939675174,0.8176100628930818
