,AUC1,AUC2,AUC3,AUC4,AUC5
0,0.8263497463847842,0.8424383734773213,0.8505123083780475,0.8315179674672896,0.8459675462798399
1,0.8383072679688766,0.8184637306978746,0.8345233812315267,0.8375524658046404,0.838068835135688
2,0.8574681026639301,0.8381484381061199,0.8128647299041493,0.8378169456140722,0.8218305438592779
3,0.8277574678407706,0.8428716353975159,0.8432342512546932,0.8557825941566641,0.857006599044218
4,0.8505487374806038,0.8304133164056989,0.8297474961207505,0.8516518549865989,0.8249414585978276
