,auc1,auc2,auc3,auc4,auc5
0,0.881019482387989,0.8628968556226971,0.8685601764868509,0.8781730112786833,0.8764606148828971
1,0.8678729392842782,0.8791667548444896,0.8699116105503002,0.871318223181597,0.8716695236281293
2,0.8702707658887172,0.8658245346762307,0.8575344011623396,0.8644534253048674,0.8690576444284576
3,0.876806553611414,0.8792545633865217,0.8802450549497065,0.8811812246821468,0.8832391049455441
4,0.8737395965580477,0.8736845817463677,0.8672901678657076,0.8648300183382706,0.8780434475948653
