,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.734192037470726,0.7532163742690059,0.7299771167048055,0.7476635514018691,0.7250280583613917
1,0.7444987775061125,0.7007616974972797,0.7181719260065288,0.7337962962962963,0.7152103559870551
2,0.7404202719406675,0.7525252525252525,0.727061556329849,0.7044967880085653,0.7246543778801844
3,0.7257709251101322,0.7136563876651982,0.7032854209445585,0.7160633484162896,0.7397590361445783
4,0.7183098591549296,0.7336394948335246,0.7055616139585605,0.7480818414322251,0.7448979591836735
