,auc1,auc2,auc3,auc4,auc5
0,0.7976861490546556,0.8239856801909308,0.8150597787143768,0.8212971896387322,0.8086333553377681
1,0.8026566214490789,0.7994243751719466,0.8113742337347187,0.8186908767697288,0.813348006123068
2,0.8100562126630132,0.8111621280407384,0.8033628855363477,0.7931543273876274,0.805959811825113
3,0.8251584857048928,0.8177834153334302,0.8274893860786552,0.8076978972513154,0.8159562264811164
4,0.8108604880801242,0.8047933417971505,0.7881280857666808,0.8136196924813092,0.8243828466638453
