,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.7852193995381063,0.8173190984578885,0.8117505995203836,0.8123543123543123,0.819377990430622
1,0.8153266331658291,0.7959427207637232,0.8050239234449761,0.798876404494382,0.8165887850467289
2,0.8152173913043478,0.7943107221006565,0.8053302433371958,0.8019441069258809,0.7959183673469388
3,0.8599221789883269,0.8070588235294117,0.8366336633663366,0.8321428571428572,0.8226779252110977
4,0.7875894988066826,0.8143360752056404,0.8157248157248157,0.7851428571428571,0.7973462002412546
